,0
2010-07-12,4.14766796112318e-05
2010-07-13,0.0002447074801799889
2010-07-14,3.6099345248341574e-05
2010-07-15,-7.757096002296553e-07
2010-07-16,-0.00019828445630398067
2010-07-19,6.956934562117427e-05
2010-07-20,-6.391832657044044e-05
2010-07-21,-6.623514575330308e-05
2010-07-22,-0.000447691182285756
2010-07-23,1.2124245117390436e-05
2010-07-26,-0.0001652880990094703
2010-07-27,1.9488667797017134e-06
2010-07-28,2.1213254782969856e-05
2010-07-29,1.385902855854243e-05
2010-07-30,0.00023780398925705418
2010-08-02,-0.0004620203393911268
2010-08-03,1.620773739659069e-07
2010-08-04,8.345528341351972e-05
2010-08-05,3.8315022094397196e-05
2010-08-06,5.764750746530163e-06
2010-08-09,-2.5729259248702743e-05
2010-08-10,0.00015081428580228894
2010-08-11,-0.00024917714111712813
2010-08-12,0.0002649717396682773
2010-08-13,0.00013591834563956456
2010-08-16,0.00012695261686249126
2010-08-17,0.00010546119183233393
2010-08-18,0.00018210051404101216
2010-08-19,4.162138780825983e-05
2010-08-20,5.165824711426091e-05
2010-08-23,5.129949435464607e-05
2010-08-24,-4.6591614395533054e-05
2010-08-25,0.0005019678038705871
2010-08-26,0.0002964248937730972
2010-08-27,0.00027974722239020033
2010-08-30,-0.00013773685288074114
2010-08-31,0.0004236963532015924
2010-09-01,-0.000247136012738014
2010-09-02,4.072422948526652e-05
2010-09-03,-9.137268734593987e-05
2010-09-06,0.0001330396280535383
2010-09-07,-0.0002763014766570433
2010-09-08,0.00015378701942544537
2010-09-09,6.061363581597902e-05
2010-09-10,5.171397784048924e-05
2010-09-13,-0.00025317412833977815
2010-09-14,4.0311500193664605e-05
2010-09-15,-8.035079245593928e-05
2010-09-16,-0.00013843188444483037
2010-09-17,-1.4082334207210414e-05
2010-09-20,-6.86666786420282e-05
2010-09-21,-8.664558567537603e-05
2010-09-22,6.92807901262046e-05
2010-09-23,0.00016335024656543174
2010-09-24,-0.0007712428939971802
2010-09-27,-0.00014659004432120842
2010-09-28,2.9557202708594202e-05
2010-09-29,-2.8704411232372863e-05
2010-09-30,4.642239301285572e-05
2010-10-01,0.0002241349595915659
2010-10-04,4.724171628318506e-05
2010-10-05,-0.0003101674188408683
2010-10-06,3.909479531084836e-06
2010-10-07,2.2331611861889714e-05
2010-10-08,-1.727134376671314e-05
2010-10-11,8.62927459232784e-06
2010-10-12,4.406667218119498e-05
2010-10-13,0.00010270900813895336
2010-10-14,2.9838453273506316e-05
2010-10-15,4.9317363508374554e-05
2010-10-18,-0.0001732038443222894
2010-10-19,3.216632469114043e-05
2010-10-20,-0.00011624257115654818
2010-10-21,2.143055058783771e-05
2010-10-22,-9.174334424647684e-05
2010-10-25,0.00012925518734348794
2010-10-26,5.683970028057782e-05
2010-10-27,0.00010929030371052001
2010-10-28,0.00011361531769608565
2010-10-29,0.00018663912754666306
2010-11-01,5.8235598626001864e-05
2010-11-02,-9.048824488103874e-06
2010-11-03,0.0001565138925835117
2010-11-04,2.479455732413982e-05
2010-11-05,3.56042288164795e-05
2010-11-08,-6.800743853599932e-05
2010-11-09,9.04422795872141e-05
2010-11-10,4.970786107634344e-05
2010-11-11,2.981990636029188e-05
2010-11-12,-1.125428739343938e-05
2010-11-15,0.00010836178018669039
2010-11-16,0.0001507624964238747
2010-11-17,3.799766702226133e-05
2010-11-18,-0.0002495802770478041
2010-11-19,0.00011878856028835726
2010-11-22,-0.00011950062229719449
2010-11-23,9.409689218767281e-05
2010-11-24,7.740434287776404e-05
2010-11-25,0.00013767854212598732
2010-11-26,3.470396845263609e-05
2010-11-29,0.00018179220082810833
2010-11-30,0.00043454944485415883
2010-12-01,-0.0007895278891019361
2010-12-02,6.3502419002693655e-06
2010-12-03,-6.832524723297817e-05
2010-12-06,-4.539281062365848e-05
2010-12-07,5.527472233785805e-05
2010-12-08,8.896178482009469e-05
2010-12-09,6.638166205108357e-05
2010-12-10,9.365658759136197e-05
2010-12-13,-2.5030977524029274e-05
2010-12-14,-0.00012894628830516924
2010-12-15,9.553510814917267e-05
2010-12-16,0.00020677201782184212
2010-12-17,0.0002071286272582757
2010-12-20,-5.1379838734238634e-05
2010-12-21,-0.00011874521465311816
2010-12-22,-2.837595043229687e-05
2010-12-23,-7.823495325995876e-05
2010-12-24,6.250276423841571e-05
2010-12-27,-2.9001742064918047e-05
2010-12-28,6.689739638287336e-05
2010-12-29,0.00012973259755011922
2010-12-30,-7.970638094299213e-05
2010-12-31,-2.3226779140933518e-05
2011-01-03,-5.1339250034393435e-05
2011-01-04,9.294764129631761e-05
2011-01-05,4.8638096845479706e-05
2011-01-06,8.234440294536006e-05
2011-01-07,4.925031170272161e-05
2011-01-10,6.085368190793944e-05
2011-01-11,4.088548147402303e-05
2011-01-12,8.867025203235929e-05
2011-01-13,0.00015080203263597488
2011-01-14,-4.862689282446667e-06
2011-01-17,6.250418052939152e-05
2011-01-18,5.457458820519478e-05
2011-01-19,-0.00025835011804908534
2011-01-20,8.677381913505672e-05
2011-01-21,3.4230376267485596e-05
2011-01-24,-8.905373792292282e-06
2011-01-25,5.478947509822765e-05
2011-01-26,0.0001122236660927936
2011-01-27,-0.00026514291974253854
2011-01-28,-0.00024436714022613854
2011-01-31,0.00031505604200247894
2011-02-01,-0.0003345078777383173
2011-02-02,-0.0005924623536472662
2011-02-03,0.00011434529221719669
2011-02-04,-0.0001080719037404379
2011-02-07,-3.2723299665894656e-05
2011-02-08,0.00019826515742902423
2011-02-09,2.95111224501432e-05
2011-02-10,0.00019874860893253493
2011-02-11,-0.00013652334622619305
2011-02-14,-0.000855177509602803
2011-02-15,-0.0002979143630826367
2011-02-16,0.0003621839431774028
2011-02-17,4.738272907602384e-05
2011-02-18,0.00012539353905088174
2011-02-21,0.0002517654120054271
2011-02-22,-0.00035665220924700064
2011-02-23,0.00038945451221478124
2011-02-24,0.0002760037851945366
2011-02-25,7.60159669819134e-05
2011-02-28,0.00018637715094029124
2011-03-01,-0.00017583104770516056
2011-03-02,0.00021717375384419646
2011-03-03,-0.00010045407111889532
2011-03-04,6.805603130331447e-05
2011-03-07,0.0002054206283097033
2011-03-08,9.849629410147408e-05
2011-03-09,-1.363990359540268e-05
2011-03-10,-9.852175400669808e-05
2011-03-11,0.00018838937549573668
2011-03-14,0.0001617381156136799
2011-03-15,0.0002116254723619447
2011-03-16,-0.000454487474956404
2011-03-17,0.0007253870695019581
2011-03-18,0.0006183806999493797
2011-03-21,-8.44954882112045e-05
2011-03-22,9.663148386937839e-05
2011-03-23,0.00028100370061044655
2011-03-24,1.4341058416180927e-05
2011-03-25,-2.3685165082637516e-05
2011-03-28,5.960385243526981e-05
2011-03-29,4.752271910651168e-05
2011-03-30,0.00011068697721351522
2011-03-31,2.6972312063925372e-05
2011-04-01,-0.0016287841301313027
2011-04-04,0.00020253308935664488
2011-04-05,0.00022982575754818338
2011-04-06,-0.00011801125021917991
2011-04-07,0.00019341103769036916
2011-04-08,-0.00010153714326475993
2011-04-11,-6.716773953929604e-05
2011-04-12,9.528798062272137e-05
2011-04-13,2.650970489914738e-05
2011-04-14,-0.00010182740078152177
2011-04-15,-0.00014059837647473206
2011-04-18,-0.00027819244015237984
2011-04-19,0.00031931305371264273
2011-04-20,0.0002030834320887521
2011-04-21,-9.466400245683633e-05
2011-04-22,-8.961254140655544e-06
2011-04-25,3.719843547328461e-05
2011-04-26,7.668600487028892e-05
2011-04-27,0.00010329676362466275
2011-04-28,2.543840489159857e-05
2011-04-29,0.00010722198921172838
2011-05-02,9.0958104515823e-05
2011-05-03,4.6813201043136715e-05
2011-05-04,0.00020307210504279076
2011-05-05,0.00015010411130793365
2011-05-06,6.952906936596439e-05
2011-05-09,-0.0002967433251621736
2011-05-10,6.102420478030016e-06
2011-05-11,-3.413668068114051e-05
2011-05-12,9.169386964929995e-05
2011-05-13,-6.91042111163713e-05
2011-05-16,0.0009918797313938493
2011-05-17,0.00012186616577407501
2011-05-18,-0.00012054425129766518
2011-05-19,1.5010186452026758e-07
2011-05-20,-0.00026842247662772073
2011-05-23,-9.779763314705578e-05
2011-05-24,0.00013073666138715062
2011-05-25,-2.1746620575857634e-05
2011-05-26,0.00015346761055996458
2011-05-27,-0.00032198781722321546
2011-05-30,0.0004654098126260618
2011-05-31,8.100694790842862e-05
2011-06-01,-0.0007455036866947443
2011-06-02,0.0002072936383567675
2011-06-03,-3.366552800780978e-05
2011-06-06,-0.00014669380746458113
2011-06-07,0.0001929319294981368
2011-06-08,-2.3028255206856973e-05
2011-06-09,-0.00027547175326112644
2011-06-10,1.3899073261658401e-05
2011-06-13,4.660229610441414e-05
2011-06-14,-6.207510176189923e-05
2011-06-15,-0.00024186547601844424
2011-06-16,0.00021437709630226127
2011-06-17,4.004042941321579e-05
2011-06-20,-0.00010466353970291567
2011-06-21,-0.0001485401934245463
2011-06-22,-0.0001005845595897243
2011-06-23,-4.026684780524675e-06
2011-06-24,0.00011971993350078959
2011-06-27,-4.6969766025558093e-05
2011-06-28,-9.174747257991583e-05
2011-06-29,-0.0008380168000816993
2011-06-30,0.00011691345803020552
2011-07-01,-0.0004552155764816629
2011-07-04,3.5201454495631835e-05
2011-07-05,-4.0322237863880256e-05
2011-07-06,-0.0002962152403356601
2011-07-07,7.009491259433228e-05
2011-07-08,-0.0001830181113636857
2011-07-11,-0.0010143885168897165
2011-07-12,0.0002548261977131285
2011-07-13,0.00018879336775291366
2011-07-14,4.939968503617914e-05
2011-07-15,0.00011605409473724581
2011-07-18,-0.00045304306717271897
2011-07-19,5.5293591207903475e-05
2011-07-20,0.00023915796584409702
2011-07-21,4.020638389415007e-05
2011-07-22,-7.474942192488288e-05
2011-07-25,0.00019039368010833994
2011-07-26,0.00010029672656836942
2011-07-27,4.484994184576763e-05
2011-07-28,0.00011855704833234337
2011-07-29,0.00022935391235698451
2011-08-01,0.00014699180376574923
2011-08-02,-0.0002976608676839368
2011-08-03,0.00028588769833314594
2011-08-04,-0.0005665022012460233
2011-08-05,0.0007916486713211712
2011-08-08,-0.004580593753096898
2011-08-09,-0.0038430595751141466
2011-08-10,0.0007529734393354817
2011-08-11,-0.002927614429458214
2011-08-12,0.0006533118660458428
2011-08-15,0.00023564076212894552
2011-08-16,0.0006328866345733652
2011-08-17,0.00038933811893747394
2011-08-18,-0.0009305488152177993
2011-08-19,0.0006778371382281864
2011-08-22,0.0007073624569008397
2011-08-23,-0.001455548928796721
2011-08-24,3.590489039056316e-05
2011-08-25,1.5580793250903613e-05
2011-08-26,0.0001698170799823255
2011-08-29,-0.0003000402513649858
2011-08-30,0.00022129417175600972
2011-08-31,0.00017311377946825114
2011-09-01,-0.00011976997106086934
2011-09-02,-3.710662792050928e-05
2011-09-05,0.0003590995129062481
2011-09-06,-0.00014695266236065818
2011-09-07,-0.0030004394647958343
2011-09-08,0.0005542557770418857
2011-09-09,1.9367328330612e-05
2011-09-12,0.0002664035729623565
2011-09-13,-9.54264735292254e-05
2011-09-14,0.0003425443724216562
2011-09-15,-0.0011789876501520635
2011-09-16,0.0007884679880827347
2011-09-19,8.066409044262673e-05
2011-09-20,0.00016683023581790316
2011-09-21,0.0001174887359510629
2011-09-22,0.00072201217819335
2011-09-23,0.0001998713737996309
2011-09-26,-7.593542225478589e-05
2011-09-27,0.0003578037789432622
2011-09-28,-0.0006041289284946655
2011-09-29,0.0005836947851870326
2011-09-30,-0.00031456101158210126
2011-10-03,8.38178189150815e-05
2011-10-04,0.0005131039690353771
2011-10-05,-9.350866257876178e-05
2011-10-06,5.016537492561618e-05
2011-10-07,0.0003713646612678173
2011-10-10,-0.0006695012639178557
2011-10-11,0.00026794359858041275
2011-10-12,0.0005801069676480454
2011-10-13,0.00020401466241738763
2011-10-14,5.4433601452059596e-05
2011-10-17,-7.205165484322831e-05
2011-10-18,0.0005197233607439535
2011-10-19,0.0002362657525582356
2011-10-20,0.00015999917144940597
2011-10-21,0.0002424782301086445
2011-10-24,-2.280715305329542e-05
2011-10-25,-0.000624861592035543
2011-10-26,0.0008887826619780005
2011-10-27,-0.0012368743906301105
2011-10-28,0.00022145761166801744
2011-10-31,1.5353826719494146e-05
2011-11-01,0.000895528981401477
2011-11-02,0.00033377151565254504
2011-11-03,6.16083279275266e-05
2011-11-04,0.000246437360232188
2011-11-07,8.399886915911106e-05
2011-11-08,0.000107338065489496
2011-11-09,-2.8083287758714354e-05
2011-11-10,0.00013267568977224503
2011-11-11,-0.0003159688215203585
2011-11-14,0.00019062266925702967
2011-11-15,0.00015660552453220997
2011-11-16,-0.00022587213022377817
2011-11-17,0.00028402893685525177
2011-11-18,0.00017780246961482393
2011-11-21,4.446164930868579e-05
2011-11-22,0.00023997445374716354
2011-11-23,0.0001621239241181814
2011-11-24,0.00031836047935909675
2011-11-25,0.00017796827760716482
2011-11-28,-0.00010804857894332678
2011-11-29,0.0001697701080515604
2011-11-30,-0.0008153568469186218
2011-12-01,0.0002868748129438419
2011-12-02,0.00031693955313999433
2011-12-05,0.00011188358242076278
2011-12-06,0.00010867893457179546
2011-12-07,0.00010020676779549931
2011-12-08,1.0057554690606763e-05
2011-12-09,-5.023429308619737e-06
2011-12-12,-3.236661059954557e-05
2011-12-13,0.0001638110020883328
2011-12-14,0.0002520524896531158
2011-12-15,0.0001765463004803295
2011-12-16,0.00024905759349618493
2011-12-19,0.0001022095893014538
2011-12-20,-0.00035239568587202424
2011-12-21,0.00023371924245203747
2011-12-22,0.00014965410917939116
2011-12-23,6.918517790294003e-06
2011-12-26,3.9739579296194666e-05
2011-12-27,0.00010153105269946651
2011-12-28,-4.788259446320692e-07
2011-12-29,-3.38388353279314e-05
2011-12-30,3.706821162245515e-05
2012-01-02,3.533976989203959e-05
2012-01-03,-2.098769825787522e-05
2012-01-04,-2.01917544043681e-05
2012-01-05,0.00011345381302468849
2012-01-06,3.915536121804411e-05
2012-01-09,2.0136884901171895e-05
2012-01-10,-0.00024828207912504924
2012-01-11,0.00024932069456352207
2012-01-12,0.00011294118671582648
2012-01-13,-9.720530919956824e-06
2012-01-16,5.492405711753989e-05
2012-01-17,5.05098309892954e-05
2012-01-18,5.3833840358556706e-05
2012-01-19,-2.0355861995094773e-05
2012-01-20,9.652513072993911e-05
2012-01-23,1.881578088353507e-05
2012-01-24,8.86554107457551e-05
2012-01-25,7.342887218953278e-05
2012-01-26,0.00019192772547105318
2012-01-27,9.633497226449374e-05
2012-01-30,-0.0002483203334356192
2012-01-31,0.00014474038218243584
2012-02-01,0.00031829371869241595
2012-02-02,0.0003650041200448841
2012-02-03,0.00013878897978528149
2012-02-06,8.94080893211191e-05
2012-02-07,0.0001076631461110391
2012-02-08,3.95047577390964e-05
2012-02-09,2.446236648810489e-05
2012-02-10,0.000153593627358309
2012-02-13,3.731007420821643e-05
2012-02-14,6.875399503033659e-05
2012-02-15,0.00015775891139366716
2012-02-16,4.6592859492003424e-05
2012-02-17,0.00013959753133012268
2012-02-20,0.0001538582717361745
2012-02-21,5.023265398370301e-05
2012-02-22,3.587656782620685e-05
2012-02-23,9.776254564646783e-05
2012-02-24,-4.1155085451244355e-05
2012-02-27,9.257530769636894e-05
2012-02-28,0.00012928022079062868
2012-02-29,0.00011310014452873066
2012-03-01,0.0002187384185353906
2012-03-02,4.015854835302639e-05
2012-03-05,0.00011589130763914324
2012-03-06,-0.00021629996125755585
2012-03-07,0.00011054805340938133
2012-03-08,2.7121577140416797e-05
2012-03-09,7.330247306984363e-05
2012-03-12,7.232173590454236e-05
2012-03-13,-0.0003186495657837435
2012-03-14,2.626630799829749e-05
2012-03-15,7.290838396519124e-05
2012-03-16,9.104727524335623e-05
2012-03-19,1.9823833404871566e-06
2012-03-20,7.022590672996296e-05
2012-03-21,6.959936188438362e-05
2012-03-22,0.00012444734258158915
2012-03-23,3.369377060052914e-05
2012-03-26,-0.00012965728790189854
2012-03-27,-0.00014343558971973563
2012-03-28,0.0001268596368629981
2012-03-29,-5.000862559289762e-05
2012-03-30,0.00010924422971743354
2012-04-02,0.0001945355627862496
2012-04-03,3.61747200431058e-05
2012-04-04,-0.00014458319375229914
2012-04-05,0.0003817707611400937
2012-04-06,0.0003937977989776985
2012-04-09,-1.3485269374058362e-05
2012-04-10,-0.00010585286703919394
2012-04-11,0.000247551740520875
2012-04-12,2.6984169059501503e-05
2012-04-13,-8.260322444899292e-05
2012-04-16,7.383037925183435e-05
2012-04-17,8.553940398553679e-05
2012-04-18,8.190733289846226e-05
2012-04-19,7.940255055790646e-05
2012-04-20,8.93578865163551e-05
2012-04-23,0.00017871394737270637
2012-04-24,0.00019671418600851996
2012-04-25,0.00034337118613497405
2012-04-26,8.525002924345947e-05
2012-04-27,8.895862896911343e-05
2012-04-30,-5.68103362660298e-05
2012-05-01,7.203886575673883e-05
2012-05-02,-6.883080568137641e-05
2012-05-03,0.00022970738447145728
2012-05-04,0.00022047215630348075
2012-05-07,6.831889191754627e-05
2012-05-08,0.0002544213837303768
2012-05-09,0.0003968565222381877
2012-05-10,7.424699011746548e-05
2012-05-11,-5.435468408461139e-05
2012-05-14,0.0003236950753565306
2012-05-15,0.0002106707413771173
2012-05-16,-0.00012155044036821563
2012-05-17,0.00022975147526526837
2012-05-18,0.0005072958842859687
2012-05-21,0.00045187668753624705
2012-05-22,0.00021242932220426336
2012-05-23,0.0006653011665168004
2012-05-24,0.00022955873793802757
2012-05-25,0.00015339566008648435
2012-05-28,0.0002371083491260425
2012-05-29,0.00011992204808530024
2012-05-30,1.2436232352835974e-05
2012-05-31,0.00016225954141141537
2012-06-01,-4.4281882499341146e-05
2012-06-04,0.00014731296113337127
2012-06-05,-1.9922636191448823e-05
2012-06-06,0.00015576069589798291
2012-06-07,0.00016990912310069738
2012-06-08,0.00012916768830029178
2012-06-11,-0.0002562524775890328
2012-06-12,0.00012784644118660204
2012-06-13,1.6497348530621764e-05
2012-06-14,0.00015219485680216353
2012-06-15,5.7222080929604166e-05
2012-06-18,-1.9150024963601395e-05
2012-06-19,-0.00016985452103118054
2012-06-20,8.674251924662389e-05
2012-06-21,-0.0004018363456604439
2012-06-22,0.0001288192609553221
2012-06-25,-0.00023788992995390015
2012-06-26,8.883618507357334e-05
2012-06-27,-3.8433840351109055e-05
2012-06-28,-4.5572998309952734e-05
2012-06-29,-0.0005032654393287012
2012-07-02,4.482244212847958e-06
2012-07-03,-0.0001380251703263502
2012-07-04,-0.00014081888737636357
2012-07-05,-6.164953941184201e-05
2012-07-06,-0.00014209689311311946
2012-07-09,-7.022441767930154e-05
2012-07-10,5.811564685515372e-05
2012-07-11,-0.00012711963251194058
2012-07-12,2.9286598371421318e-05
2012-07-13,-0.0001772659120065391
2012-07-16,1.0143673382690538e-05
2012-07-17,-8.353334438669126e-05
2012-07-18,-5.410518670136578e-05
2012-07-19,-9.926981902515404e-06
2012-07-20,-0.00019596236483265458
2012-07-23,-2.5822535855297632e-05
2012-07-24,8.178280399686634e-05
2012-07-25,-0.0007133353564465553
2012-07-26,3.672158539467195e-05
2012-07-27,0.00023623660274691284
2012-07-30,4.731425177868093e-05
2012-07-31,-3.792340212349643e-05
2012-08-01,0.00016609176240092813
2012-08-02,9.033020746026556e-05
2012-08-03,-4.6702216319888246e-07
2012-08-06,-8.354700762133738e-05
2012-08-07,-5.977948850793488e-05
2012-08-08,-1.4821901673704382e-05
2012-08-09,-3.941396126933553e-05
2012-08-10,-3.519902998664129e-05
2012-08-13,-2.495597895665338e-05
2012-08-14,-3.7996885883771064e-05
2012-08-15,-3.938586329999081e-05
2012-08-16,5.911306838607671e-05
2012-08-17,3.860061327133797e-05
2012-08-20,-2.8203318493746216e-05
2012-08-21,0.0001631248192012569
2012-08-22,-0.00018657635663371988
2012-08-23,-5.598289775039268e-05
2012-08-24,0.0001103491406663432
2012-08-27,-1.2227433428833694e-05
2012-08-28,3.4149383130109914e-05
2012-08-29,1.7452093176266448e-05
2012-08-30,-3.8002980817688006e-05
2012-08-31,6.669429242393485e-05
2012-09-03,6.0887619721659035e-05
2012-09-04,-3.426074116407579e-05
2012-09-05,7.02004358956326e-05
2012-09-06,-0.00011684580721355031
2012-09-07,3.690257484852406e-05
2012-09-10,-3.2377113906578714e-07
2012-09-11,7.050881921029373e-05
2012-09-12,-3.249718100120473e-06
2012-09-13,-5.2037736672606166e-05
2012-09-14,5.395528485815926e-05
2012-09-17,-4.168158905793265e-05
2012-09-18,-0.0002226037663148224
2012-09-19,2.7087061320237374e-05
2012-09-20,-8.411099904098371e-05
2012-09-21,6.846656474379913e-05
2012-09-24,4.825682778730137e-05
2012-09-25,-0.00021648083197176732
2012-09-26,-6.871735500438118e-05
2012-09-27,-9.185389491871837e-05
2012-09-28,4.54037184679356e-05
2012-10-01,3.751775518788872e-05
2012-10-02,7.869874943932167e-05
2012-10-03,-3.7137106064752054e-05
2012-10-04,-0.00014455102506943582
2012-10-05,2.974394657336444e-05
2012-10-08,-3.230751704063912e-05
2012-10-09,-4.59493676823932e-05
2012-10-10,3.2879808396829927e-05
2012-10-11,-3.3693034797506894e-05
2012-10-12,-8.566307714311105e-05
2012-10-15,-0.00013589639341747214
2012-10-16,-8.049533431774003e-05
2012-10-17,-0.00010352320759192749
2012-10-18,-5.2566039121784355e-05
2012-10-19,-6.819021292931923e-05
2012-10-22,-1.434055541565775e-05
2012-10-23,0.00011714001956862705
2012-10-24,-5.564745882078587e-05
2012-10-25,2.360144127820131e-05
2012-10-26,-0.00010787697739302743
2012-10-29,-9.378591114880838e-05
2012-10-30,-7.496780008055623e-05
2012-10-31,7.633450748664418e-05
2012-11-01,-2.0572012123232924e-05
2012-11-02,-5.701497468305495e-05
2012-11-05,-4.132282820530457e-05
2012-11-06,1.7876240976965815e-05
2012-11-07,-0.0002640867843818548
2012-11-08,1.605616932760616e-05
2012-11-09,3.868288058788967e-05
2012-11-12,-4.7429219670907206e-05
2012-11-13,-0.0001032117238043851
2012-11-14,-1.0009432242849212e-05
2012-11-15,6.174849757232051e-05
2012-11-16,5.998948037397485e-05
2012-11-19,-0.00012066944372241331
2012-11-20,-3.119042459754154e-05
2012-11-21,-9.60376541729261e-05
2012-11-22,-9.593476752724198e-05
2012-11-23,-0.00028680096389661555
2012-11-26,-8.488651426251555e-05
2012-11-27,9.358880483523874e-06
2012-11-28,4.518150721399827e-05
2012-11-29,-0.00011181404459007296
2012-11-30,-3.0315424541989613e-05
2012-12-03,-7.198097254907873e-05
2012-12-04,-8.94980568643209e-05
2012-12-05,-3.420154005370421e-05
2012-12-06,7.979549380192287e-05
2012-12-07,-0.000106251774674931
2012-12-10,-7.66393581199433e-05
2012-12-11,-1.5025136061732735e-05
2012-12-12,0.00010469899892704554
2012-12-13,0.00012491640640897763
2012-12-14,2.667245876448402e-05
2012-12-17,-0.0001590468730574071
2012-12-18,-8.79638738816961e-05
2012-12-19,6.683987713049797e-05
2012-12-20,1.4595562165126141e-07
2012-12-21,-0.0001777270790043542
2012-12-24,-0.00016703105127703274
2012-12-25,-6.202953671893545e-05
2012-12-26,-4.7617140605314516e-05
2012-12-27,-3.0715891183865154e-05
